"ID",Name,City,State,Country
grid.456945.f,TecSUS Tecnologias para a Sustentabilidade (Brazil),São José dos Campos,,Brazil
grid.456946.c,Thorus Scisoft (Brazil),Campinas,,Brazil
grid.456947.d,Hospital of Sobrapar,Campinas,,Brazil
grid.456948.2,Watanabe Applied Technology (Brazil),Cravinhos,,Brazil
grid.456949.3,Ticon (Brazil),Diadema,,Brazil
grid.456950.b,Sociedade Brasileira de Pesquisa Odontológica,São Paulo,,Brazil
grid.456951.a,Timpel (Brazil),São Paulo,,Brazil
grid.456952.9,Brazilian Society of Protozoology,São Paulo,,Brazil
grid.456953.8,Veritas Life Sciences (Brazil),Ribeirão Preto,,Brazil
grid.456954.f,Top in Life Biotecnologia & Genética Animal (Brazil),Jaboticabal,,Brazil
grid.456955.e,Sociedade Brasileira de Psicologia,Ribeirão Preto,,Brazil
grid.456956.d,Versis Tecnologia (Brazil),Campinas,,Brazil
grid.456957.c,Supê Soluções (Brazil),Campinas,,Brazil
grid.456958.3,Sociedade Brasileira de Química,Rio de Janeiro,,Brazil
grid.456959.2,XMobots (Brazil),São Carlos,,Brazil
grid.456960.8,Sociedade Brasileira de Toxicologia,São Paulo,,Brazil
grid.456961.9,Sociedade Brasileira de Vácuo,Campinas,,Brazil
grid.456962.a,Secretaria do Governo Municipal,São Paulo,,Brazil
grid.456963.b,Secretaria de Planejamento e Gestão,São Paulo,,Brazil
grid.456964.c,Sociedade Brasileira Para o Desenvolvimento da Pesquisa em Cirurgia,São Paulo,,Brazil
grid.456965.d,Secretaria de Saneamento e Recursos Hìdricos,São Paulo,,Brazil
grid.456966.e,Toxikón (Brazil),São Paulo,,Brazil
grid.456967.f,Tramppo (Brazil),Cotia,,Brazil
grid.456968.0,Gheskio Centers,Port-au-Prince,,Haiti
grid.456969.1,Precifica Preço Inteligente (Brazil),São Paulo,,Brazil
grid.456970.9,Secretaria do Meio Ambiente,São Paulo,,Brazil
grid.456971.8,TransFrigor do Brasil (Brazil),Campinas,,Brazil
grid.456972.b,Pivotal (Canada),Toronto,Ontario,Canada
grid.456973.a,Trion Tec Radion (Brazil),São Paulo,,Brazil
grid.456974.d,Incubadora Tecnológica Univap Revap (Brazil),São José dos Campos,,Brazil
grid.456975.c,Ultra Hi Plásticos Industriais (Brazil),Barueri,,Brazil
grid.456976.f,Secretaria Municipal de Educação de São Paulo,São Paulo,,Brazil
grid.456977.e,Secretaria Municipal do Verde e do Meio Ambiente,São Paulo,,Brazil
grid.456978.1,Oxford Instruments (Germany),Uedem,,Germany
grid.456979.0,Unigen Tecnologia pelo DNA (Brazil),São Paulo,,Brazil
grid.456980.6,Versor Inovação Tecnológica (Brazil),Santo André,,Brazil
grid.456981.7,Northeast Catholic College,Merrimack,New Hampshire,United States
grid.456982.4,UniSoma (Brazil),Campinas,,Brazil
grid.456983.5,Victor Vision (Brazil),São Carlos,,Brazil
grid.456984.2,BP (Spain),Alcobendas,,Spain
grid.456985.3,VISIONBR Tecnologia e Informatica (Brazil),Ribeirão Preto,,Brazil
grid.456986.0,Vita Care (Brazil),São Paulo,,Brazil
grid.456987.1,Vitex (Brazil),São Paulo,,Brazil
grid.456988.e,HEICO (France),Buc,,France
grid.456989.f,Alexander Street Press (United Kingdom),Stevenage,,United Kingdom
grid.456990.7,Vocalize (Brazil),Campinas,,Brazil
grid.456991.6,Anzac Research Institute,Concord,New South Wales,Australia
grid.456992.5,ZF Friedrichshafen (Belgium),Brussels,,Belgium
grid.456993.4,Transdata (Brazil),São Paulo,,Brazil
grid.456994.3,Wavetek (Brazil),São Carlos,,Brazil
grid.456995.2,Sorin (Belgium),Zaventem,,Belgium
grid.456996.1,Alten (Italy),Milan,,Italy
grid.456997.0,Waseda Bioscience Research Institute in Singapore,Singapore,,Singapore
grid.456998.f,Epsom Hospital,Epsom,,United Kingdom
grid.456999.e,Institut des Sciences Biologiques (CNRS),Ivry-sur-Seine,,France
grid.457000.6,Taro Pharmaceuticals (Canada),Brampton,Ontario,Canada
grid.457001.7,Scenario (Brazil),São Carlos,,Brazil
grid.457002.4,NutriVita Suplementos (Brazil),Porto Alegre,,Brazil
grid.457003.5,Piaram (Brazil),Guaramirim,,Brazil
grid.457004.2,Welding Science (Brazil),São Paulo,,Brazil
grid.457005.3,Penn State Beaver,Monaca,Pennsylvania,United States
grid.457006.0,Penn State Fayette,Dunbar,Pennsylvania,United States
grid.457007.1,Penn State Greater Allegheny,McKeesport,Pennsylvania,United States
grid.457008.e,Penn State Lehigh Valley,Allentown,Pennsylvania,United States
grid.457009.f,Penn State Worthington Scranton,Dunmore,Pennsylvania,United States
grid.457010.7,Institute for Environment and Human Security (UNU),Bonn,,Germany
grid.457011.6,Dantherm Power (Denmark),Hobro,,Denmark
grid.457012.5,Institut de chimie (CNRS),Paris,,France
grid.457013.4,Institut écologie et environnement (CNRS),Paris,,France
grid.457014.3,Institut des sciences humaines et sociales (CNRS),Paris,,France
grid.457015.2,Institut des sciences de l'information et de leurs interactions (CNRS),Paris,,France
grid.457016.1,Institut des sciences de l'ingénierie et des systèmes (CNRS),Paris,,France
grid.457017.0,Institut national des sciences mathématiques et de leurs interactions (CNRS),Paris,,France
grid.457018.f,Institut de physique (CNRS),Paris,,France
grid.457019.e,Délégation Côte d'Azur (CNRS),Valbonne,,France
grid.457020.4,Délégation Normandie (CNRS),Caen,,France
grid.457021.5,"Délégation Nord, Pas-de-Calais et Picardie (CNRS)",Lille,,France
grid.457022.6,Délégation Bretagne et Pays de la Loire (CNRS),Rennes,,France
grid.457023.7,Délégation Paris Michel-Ange (CNRS),Paris,,France
grid.457024.0,Délégation Aquitaine (CNRS),Talence,,France
grid.457025.1,Délégation Midi Pyrénées (CNRS),Toulouse,,France
grid.457026.2,Délégation Alpes (CNRS),Grenoble,,France
grid.457027.3,Délégation Alsace (CNRS),Strasbourg,,France
grid.457028.c,Délégation Centre Limousin Poitou-Charentes (CNRS),Orléans,,France
grid.457029.d,Délégation Rhône Auvergne (CNRS),Villeurbanne,,France
grid.457030.5,Délégation Centre-Est (CNRS),Vandœuvre-lès-Nancy,,France
grid.457031.4,Brazilian Academy of Sciences,Rio de Janeiro,,Brazil
grid.457032.7,Alameda County Public Health Department,Oakland,California,United States
grid.457033.6,Emergo (United States),Austin,Texas,United States
grid.457034.1,ALIS Engineering and Systems Solutions (Brazil),Rio de Janeiro,,Brazil
grid.457035.0,Brazilian Institute of Geography and Statistics,Rio de Janeiro,,Brazil
grid.457036.3,Instituto Cultural Cravo Albin,Rio de Janeiro,,Brazil
grid.457037.2,Nuclear Engineering Institute (CNEN),Rio de Janeiro,,Brazil
grid.457038.d,American Nonsmokers' Rights Foundation,Berkeley,California,United States
grid.457039.c,Institute of Homeopathy James Tyler Kent,Rio de Janeiro,,Brazil
grid.457040.2,Arquivo Público do Estado do Rio de Janeiro,Rio de Janeiro,,Brazil
grid.457041.3,Institute of Applied Economic Research,Brasília,,Brazil
grid.457042.0,Espaço Ciência Viva,Rio de Janeiro,,Brazil
grid.457043.1,Artecriação (Brazil),Rio de Janeiro,,Brazil
grid.457044.6,Instituto Federal Fluminense,Rio de Janeiro,,Brazil
grid.457045.7,Ryjor (Brazil),Rio de Janeiro,,Brazil
grid.457046.4,Instituto Histórico e Geográfico Brasileiro,Rio de Janeiro,,Brazil
grid.457047.5,Military Institute of Engineering,Rio de Janeiro,,Brazil
grid.457048.a,AVM Faculdade Integrada,Rio de Janeiro,,Brazil
grid.457049.b,Instituto Nacional da Propriedade Industrial,Rio de Janeiro,,Brazil
grid.457050.3,Hélio Alonso University,Rio de Janeiro,,Brazil
grid.457051.2,Unity Fellowship Church Movement,Los Angeles,California,United States
grid.457052.1,Instituto Nacional de Educação de Surdos,Rio de Janeiro,,Brazil
grid.457053.0,Instituto Brasileiro de Mercado de Capitais,Rio de Janeiro,,Brazil
grid.457054.7,Bishop Veterinary Hospital,Bishop,California,United States
grid.457055.6,Instituto Nacional de Tecnologia,Rio de Janeiro,,Brazil
grid.457056.5,San Francisco Firefighters Cancer Prevention Foundation,San Francisco,California,United States
grid.457057.4,Instituto Superior de Educação do Rio de Janeiro,Rio de Janeiro,,Brazil
grid.457058.b,Brighter Beginnings,Oakland,California,United States
grid.457059.a,Instituto Universitário de Pesquisas do Rio de Janeiro,Rio de Janeiro,,Brazil
grid.457060.0,National Library of Brazil,Rio de Janeiro,,Brazil
grid.457061.1,Calera (United States),Los Gatos,California,United States
grid.457062.2,Instituto Vital Brazil (Brazil),Rio de Janeiro,,Brazil
grid.457063.3,Fundação Casa de Rui Barbosa,Rio de Janeiro,,Brazil
grid.457064.4,SillaJen (United States),San Francisco,California,United States
grid.457065.5,Fundação Cesgranrio,Rio de Janeiro,,Brazil
grid.457066.6,Fundação CECIERJ,Rio de Janeiro,,Brazil
grid.457067.7,Pro Criança Cardíaca,Rio de Janeiro,,Brazil
grid.457068.8,Fundação de Apoio à Escola Técnica,Campos,,Brazil
grid.457069.9,Lexikon Editora Digital (Brazil),Rio de Janeiro,,Brazil
grid.457070.1,Centro de Tecnologia Mineral,Rio de Janeiro,,Brazil
grid.457071.0,Fundação Educacional D. André Arcoverde,Valença,,Brazil
grid.457072.3,Women of Color Breast Cancer Survivors' Support Project,Inglewood,California,United States
grid.457073.2,Federal Center for Technological Education Celso Suckow da Fonseca,Maracanã,,Brazil
grid.457074.5,Women of Essence,Compton,California,United States
grid.457075.4,Museu de Astronomia e Ciências Afins,Rio de Janeiro,,Brazil
grid.457076.7,Social and Environmental Entrepreneurs,Calabasas,California,United States
grid.457077.6,Clinica de Salud del Valle de Salinas,Salinas,California,United States
grid.457078.9,Bioline - Consultoria e Engenharia Ambiental,Angra dos Reis,,Brazil
grid.457079.8,Délégation Ile-de-France Sud (CNRS),Gif-sur-Yvette,,France
grid.457080.e,Délégation Paris B (CNRS),Paris,,France
grid.457081.f,Hospital São Vicente de Paulo,Rio de Janeiro,,Brazil
grid.457082.c,Dalvic (Brazil),Rio de Janeiro,,Brazil
grid.457083.d,Pesagro (Brazil),Niterói,,Brazil
grid.457084.a,Hospital Universitário Gaffrée e Guinle,Rio de Janeiro,,Brazil
grid.457085.b,Departamento Nacional de Produção Mineral,Brasília,,Brazil
grid.457086.8,Terenzi (Brazil),Rio de Janeiro,,Brazil
grid.457087.9,Drug Policy Alliance,New York,New York,United States
grid.457088.6,Inovax (Brazil),Rio de Janeiro,,Brazil
grid.457089.7,DESA,Columbia,South Carolina,United States
grid.457090.f,Instituto Estadual de Diabetes e Endocrinologia Luiz Capriglione,Rio de Janeiro,,Brazil
grid.457091.e,Muncipal de Bom Jesus do Itabapoana,Bom Jesus da Lapa,,Brazil
grid.457092.d,Instituto de Estudos do Mar Almirante Paulo Moreira,Arraial do Cabo,,Brazil
grid.457093.c,"Secretaria de Ciência, Tecnologia e Inovação da Marinha",Brasília,,Brazil
grid.457094.b,Empresa de Pesquisa Agropecuária do Estado do Rio de Janeiro,Niterói,,Brazil
grid.457095.a,Délégation Paris-Villejuif-01 (CNRS),Paris,,France
grid.457096.9,Délégation Paris-Villejuif-03 (CNRS),Thiais,,France
grid.457097.8,IBE (Slovenia),Ljubljana,,Slovenia
grid.457098.7,Abelium (Slovenia),Ljubljana,,Slovenia
grid.457099.6,Nova revija Institute for Humanities,Ljubljana,,Slovenia
grid.457100.7,Acer Novo Mesto (Slovenia),Novo Mesto,,Slovenia
grid.457101.6,Acies Bio (Slovenia),Ljubljana,,Slovenia
grid.457102.5,Inštitut za Nutricionistiko,Ljubljana,,Slovenia
grid.457103.4,Acroni (Slovenia),Jesenice,,Slovenia
grid.457104.3,IGEA (Slovenia),Ljubljana,,Slovenia
grid.457105.2,Omega Consult (Slovenia),Ljubljana,,Slovenia
grid.457106.1,ACROS Security (Slovenia),Maribor,,Slovenia
grid.457107.0,Omega (Slovenia),Ljubljana,,Slovenia
grid.457108.f,Igmat (Slovenia),Ljubljana,,Slovenia
grid.457109.e,Adapti (Slovenia),Brezovica pri Ljubljani,,Slovenia
grid.457110.6,OptaCore (Slovenia),Ljubljana,,Slovenia
grid.457111.7,Impol (Slovenia),Slovenska Bistrica,,Slovenia
grid.457112.4,Optopol Technology (Slovenia),Ljubljana,,Slovenia
grid.457113.5,Advanced Materials and Technologies (Slovenia),Celje,,Slovenia
grid.457114.2,AERO (Slovenia),Celje,,Slovenia
grid.457115.3,Robert Bosch (Slovenia),Krško,,Slovenia
grid.457116.0,Orthopaedic Hospital Valdoltra,Ankaran,,Slovenia
grid.457117.1,Pan-Nutri (Slovenia),Murska Sobota,,Slovenia
grid.457118.e,Induktio (Slovenia),Ljubljana,,Slovenia
grid.457119.f,Peace Institute- Institute for Contemporary Social and Political Studies,Ljubljana,,Slovenia
grid.457120.5,Anton Trstenjak Institute,Ljubljana,,Slovenia
grid.457121.4,Kmetijsko Gozdarski Zavod Nova Gorica,Nova Gorica,,Slovenia
grid.457122.7,Alianta (Slovenia),Ljubljana,,Slovenia
grid.457123.6,Institute for Water of the Republic of Slovenia,Ljubljana,,Slovenia
grid.457124.1,Perutnina Ptuj (Slovenia),Ptuj,,Slovenia
grid.457125.0,Alpina (Slovenia),Žiri,,Slovenia
grid.457126.3,Alpineon (Slovenia),Ljubljana,,Slovenia
grid.457127.2,Slovenian Institute for Hop Growing and the Brewing,Žalec,,Slovenia
grid.457128.d,Amebis (Slovenia),Kamnik,,Slovenia
grid.457129.c,Institute of Metal Constructions,Ljubljana,,Slovenia
grid.457130.4,Ames (Slovenia),Ljubljana,,Slovenia
grid.457131.5,Institute for Spatial Policies,Ljubljana,,Slovenia
grid.457132.6,AMS (Slovenia),Ljubljana,,Slovenia
grid.457133.7,Pinus TKI (Slovenia),Rače,,Slovenia
grid.457134.0,Institute of Contemporary History,Ljubljana,,Slovenia
grid.457135.1,Litostroj Group (Slovenia),Ljubljana,,Slovenia
grid.457136.2,Institute for developmental and strategic analysis,Ljubljana,,Slovenia
grid.457137.3,Aquarius (Slovenia),Ljubljana,,Slovenia
grid.457138.c,Arcont (Slovenia),Gornja Radgona,,Slovenia
grid.457139.d,Predilnica Litija (Slovenia),Litija,,Slovenia
grid.457140.3,Arex (Slovenia),Šentjernej,,Slovenia
grid.457141.2,Pristop (Slovenia),Ljubljana,,Slovenia
grid.457142.1,ATES (Slovenia),Slovenska Bistrica,,Slovenia
grid.457143.0,Atotech (Slovenia),Radovljica,,Slovenia
grid.457144.7,Institute for Ethnic Studies,Ljubljana,,Slovenia
grid.457145.6,Institute for Hydraulic Research,Ljubljana,,Slovenia
grid.457146.5,Infinita (Slovenia),Ljubljana,,Slovenia
grid.457147.4,B2 (Slovenia),Ljubljana,,Slovenia
grid.457148.b,Institute for Research in Materials and Applications,Ljubljana,,Slovenia
grid.457149.a,BIA (Slovenia),Ljubljana,,Slovenia
grid.457150.2,Institute for Sustainable Innovative Technologies,Ljubljana,,Slovenia
grid.457151.3,Institute for the Protection of Cultural Heritage of Slovenia,Ljubljana,,Slovenia
grid.457152.0,PUH Team (Slovenia),Koper,,Slovenia
grid.457153.1,Institute for Civilization and Culture,Ljubljana,,Slovenia
grid.457154.6,Inštitut Bion,Ljubljana,,Slovenia
grid.457155.7,Biotehniški Center Naklo,Naklo,,Slovenia
grid.457156.4,Institute of Criminology,Ljubljana,,Slovenia
grid.457157.5,Kolektor (Slovenia),Idrija,,Slovenia
grid.457158.a,Animal Hospital Postojna,Postojna,,Slovenia
grid.457159.b,Radenska (Slovenia),Radenci,,Slovenia
grid.457160.1,CBS Inštitut (Slovenia),Trebnje,,Slovenia
grid.457161.0,Regional Development Agency Mura (Slovenia),Murska Sobota,,Slovenia
grid.457162.3,Inspectorate of the Republic of Slovenia for the Environment and Spatial Planning,Celje,,Slovenia
grid.457163.2,Pomurski muzej Murska Sobota,Murska Sobota,,Slovenia
grid.457164.5,"Centre of Excellence for Biosensors, Instrumentation and Process Control",Ajdovščina,,Slovenia
grid.457165.4,S&T Slovenija,Ljubljana,,Slovenia
grid.457166.7,Institute for High Technologies and Systems,Novo Mesto,,Slovenia
grid.457167.6,Sadar + Vuga (Slovenia),Ljubljana,,Slovenia
grid.457168.9,Centre of Excellence for Integrated Approaches in Chemistry and Biology of Proteins,Ljubljana,,Slovenia
grid.457169.8,"Institute of Mathematics, Physics, and Mechanics",Ljubljana,,Slovenia
grid.457170.0,Institute of Metagenomics and Microbial Technologies (Slovenia),Ljubljana,,Slovenia
grid.457171.1,Nanocenter,Ljubljana,,Slovenia
grid.457172.2,CenterKontura (Slovenia),Ljubljana,,Slovenia
grid.457173.3,Salonit Anhovo (Slovenia),Deskle,,Slovenia
grid.457174.4,Sava (Slovenia),Ljubljana,,Slovenia
grid.457175.5,Savatech (Slovenia),Kranj,,Slovenia
grid.457176.6,Inštituta za Neionizirna Sevanja,Ljubljana,,Slovenia
grid.457177.7,Scientific Research Centre Bistra Ptu,Ptuj,,Slovenia
grid.457178.8,Zavod za Varstvo pri Delu,Ljubljana,,Slovenia
grid.457179.9,Semenarna (Slovenia),Ljubljana,,Slovenia
grid.457180.f,Sensum (Slovenia),Ljubljana,,Slovenia
grid.457181.e,Slovenian Centre of Excellence for Space Sciences and Technologies,Ljubljana,,Slovenia
grid.457182.d,Inštitut za Javno Upravo,Ljubljana,,Slovenia
grid.457183.c,Centre of Excellence NAMASTE,Ljubljana,,Slovenia
grid.457184.b,Sicenter (Slovenia),Ljubljana,,Slovenia
grid.457185.a,Nacionalni Inštitut za Javno Zdravje,Ljubljana,,Slovenia
grid.457186.9,Silkem (Slovenia),Kidričevo,,Slovenia
grid.457187.8,Slovenian Institute of Quality and Metrology,Ljubljana,,Slovenia
grid.457188.7,PoliMaT Centre of Excellence (Slovenia),Ljubljana,,Slovenia
grid.457189.6,Sistemska Tehnika (Slovenia),Ravne na Koroškem,,Slovenia
grid.457190.e,Slovene Ethnographic Museum,Ljubljana,,Slovenia
grid.457191.f,IRSPIN (Slovenia),Litija,,Slovenia
grid.457192.c,Slovenian Museum of Natural History,Ljubljana,,Slovenia
grid.457193.d,Cetis (Slovenia),Celje,,Slovenia
grid.457194.a,Četrta Pot (Slovenia),Kranj,,Slovenia
grid.457195.b,CGS plus (Slovenia),Ljubljana,,Slovenia
grid.457196.8,International Tourism Institute,Ljubljana,,Slovenia
grid.457197.9,Slovenska Industrija Jekla (Slovenia),Ljubljana,,Slovenia
grid.457198.6,Samuel Neaman Institute for National Policy Research,Haifa,,Israel
grid.457199.7,Institute for Environmental Protection and Sensors,Maribor,,Slovenia
grid.457200.4,Telekom Slovenije (Slovenia),Ljubljana,,Slovenia
grid.457201.5,Cimos (Slovenia),Koper,,Slovenia
grid.457202.6,Institute for Symbolic analysis and Development of Information Technologies,Velenje,,Slovenia
grid.457203.7,Cinkarna (Slovenia),Celje,,Slovenia
grid.457204.0,Institute for Project Management and Information Technology,Ljubljana,,Slovenia
grid.457205.1,Inštitut za Razvoj Družbene Odgovornosti,Maribor,,Slovenia
grid.457206.2,Helios (Slovenia),Domžale,,Slovenia
grid.457207.3,Iskra Medical (Slovenia),Radovljica,,Slovenia
grid.457208.c,Iskra Mehanizmi (Slovenia),Radovljica,,Slovenia
grid.457209.d,Iskra Pio (Slovenia),Šentjernej,,Slovenia
grid.457210.5,SMM production systems (Slovenia),Maribor,,Slovenia
grid.457211.4,Community Health Centre Ljubljana,Ljubljana,,Slovenia
grid.457212.7,Iskra (Slovenia),Ljubljana,,Slovenia
grid.457213.6,Svetovalna in Razvojna Dejavnost (Slovenia),Ravne na Koroškem,,Slovenia
grid.457214.1,Cosylab,Ljubljana,,Slovenia
grid.457215.0,Iskra Zaščite (Slovenia),Ljubljana,,Slovenia
grid.457216.3,"Counselling Centre for Children, Adolescents and Parents",Ljubljana,,Slovenia
grid.457217.2,CPZ International,Ljubljana,,Slovenia
grid.457218.d,Social Protection Institute of the Republic of Slovenia,Ljubljana,,Slovenia
grid.457219.c,Le-tehnika (Slovenia),Kranj,,Slovenia
grid.457220.6,Elsewedy Electric (Slovenia),Kranj,,Slovenia
grid.457221.7,CVS Mobile (Slovenia),Ljubljana,,Slovenia
grid.457222.4,Iskratel (Slovenia),Kranj,,Slovenia
grid.457223.5,DFG Consulting (Slovenia),Ljubljana,,Slovenia
grid.457224.2,Domel (Slovenia),Železniki,,Slovenia
grid.457225.3,Vodovod-Kanalizacija (Slovenia),Ljubljana,,Slovenia
grid.457226.0,Spica International (Slovenia),Ljubljana,,Slovenia
grid.457227.1,DARS (Slovenia),Celje,,Slovenia
grid.457228.e,Skupina IRI Ljubljana,Ljubljana,,Slovenia
grid.457229.f,Štore Steel (Slovenia),Štore,,Slovenia
grid.457230.7,Keko Equipment (Slovenia),Žužemberk,,Slovenia
grid.457231.6,ECHO (Slovenia),Slovenske Konjice,,Slovenia
grid.457232.5,Structum (Slovenia),Ajdovščina,,Slovenia
grid.457233.4,Ecological Engineering Institute,Maribor,,Slovenia
grid.457234.3,Gramatex (Slovenia),Radovljica,,Slovenia
grid.457235.2,ERICo (Slovenia),Velenje,,Slovenia
grid.457236.1,Educational Research Institute,Ljubljana,,Slovenia
grid.457237.0,Svilanit (Slovenia),Kamnik,,Slovenia
grid.457238.f,Educell,Ljubljana,,Slovenia
grid.457239.e,Chamber of Agriculture and Forestry of Slovenia,Murska Sobota,,Slovenia
grid.457240.0,Talum (Slovenia),Kidričevo,,Slovenia
grid.457241.1,Ekonomski Inštitut,Ljubljana,,Slovenia
grid.457242.2,Ekliptik (Slovenia),Ljubljana,,Slovenia
grid.457243.3,Kolpa (Slovenia),Metlika,,Slovenia
grid.457244.4,Testing and Certification Laboratories,Velenje,,Slovenia
grid.457245.5,TECES,Maribor,,Slovenia
grid.457246.6,Ekoremediacijski Tehnološki Center,Celje,,Slovenia
grid.457247.7,Tehnološko raziskovalni center JUB,Dol pri Ljubljani,,Slovenia
grid.457248.8,Krka (Slovenia),Novo Mesto,,Slovenia
grid.457249.9,Ektimo (Slovenia),Medvode,,Slovenia
grid.457250.1,Tekstina (Slovenia),Ajdovščina,,Slovenia
