geonames_city_id,city,nuts_level1_code,nuts_level1_name,nuts_level1_ascii_name,nuts_level2_code,nuts_level2_name,nuts_level2_ascii_name,nuts_level3_code,nuts_level3_name,nuts_level3_ascii_name,geonames_admin1_code,geonames_admin1_name,geonames_admin1_ascii_name,geonames_admin2_code,geonames_admin2_name,geonames_admin2_ascii_name
1859884,Kasukabe,,,,,,,,,,JP.34,Saitama,Saitama,,,
2112309,Katsuura,,,,,,,,,,JP.04,Chiba,Chiba,,,
1859740,Kawagoe,,,,,,,,,,JP.34,Saitama,Saitama,,,
1859730,Kawaguchi,,,,,,,,,,JP.34,Saitama,Saitama,,,
1633375,Padangpanjang,,,,,,,,,,ID.24,West Sumatra,West Sumatra,,,
1859586,Kazo,,,,,,,,,,JP.34,Saitama,Saitama,,,
1608409,Narathiwat,,,,,,,,,,TH.31,Narathiwat,Narathiwat,,,
1214369,Padangsidempuan,,,,,,,,,,ID.26,North Sumatra,North Sumatra,,,
1633037,Palopo,,,,,,,,,,ID.38,South Sulawesi,South Sulawesi,,,
1633034,Palu,,,,,,,,,,ID.21,Central Sulawesi,Central Sulawesi,,,
1519843,Rudnyy,,,,,,,,,,KZ.13,Qostanay,Qostanay,,,
1607978,Pattani,,,,,,,,,,TH.69,Pattani,Pattani,,,
1632978,Pamekasan,,,,,,,,,,ID.08,East Java,East Java,,,
1149698,Phetchaburi,,,,,,,,,,TH.56,Phetchaburi,Phetchaburi,,,
1607737,Phetchabun,,,,,,,,,,TH.14,Phetchabun,Phetchabun,,,
1632823,Pandeglang,,,,,,,,,,ID.33,Banten,Banten,,,
1632694,Pangkalanbuun,,,,,,,,,,ID.13,Kalimantan Tengah,Kalimantan Tengah,,,
1632654,Pangkalpinang,,,,,,,,,,,,,,,
1632353,Parepare,,,,,,,,,,ID.38,South Sulawesi,South Sulawesi,,,
1629561,Rokan,,,,,,,,,,ID.37,Riau,Riau,,,
1607532,Phra Nakhon Si Ayutthaya,,,,,,,,,,TH.36,Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,,,
1632033,Pasuruan,,,,,,,,,,ID.08,East Java,East Java,,,
1151254,Phuket,,,,,,,,,,TH.62,Phuket,Phuket,,,
1607001,Roi Et,,,,,,,,,,TH.25,Roi Et,Roi Et,,,
1606790,Sakon Nakhon,,,,,,,,,,TH.20,Sakon Nakhon,Sakon Nakhon,,,
1606590,Samut Prakan,,,,,,,,,,TH.42,Samut Prakan,Samut Prakan,,,
1631761,Pekanbaru,,,,,,,,,,ID.37,Riau,Riau,,,
1606418,Saraburi,,,,,,,,,,TH.37,Sara Buri,Sara Buri,,,
1606239,Si Sa Ket,,,,,,,,,,TH.30,Sisaket,Sisaket,,,
1214204,Pematangsiantar,,,,,,,,,,ID.26,North Sumatra,North Sumatra,,,
1630935,Polewali,,,,,,,,,,ID.41,Sulawesi Barat,Sulawesi Barat,,,
1630798,Ponorogo,,,,,,,,,,ID.08,East Java,East Java,,,
1844751,Haenam,,,,,,,,,,KR.16,Jeollanam-do,Jeollanam-do,,,
1858964,Kokubunji,,,,,,,,,,JP.40,Tōkyō,Tokyo,,,
1630789,Pontianak,,,,,,,,,,ID.11,West Kalimantan,West Kalimantan,,,
1630723,Poso,,,,,,,,,,ID.21,Central Sulawesi,Central Sulawesi,,,
1630328,Purwokerto,,,,,,,,,,ID.07,Central Java,Central Java,,,
2112077,Kuroiso,,,,,,,,,,JP.38,Tochigi,Tochigi,,,
1150515,Surat Thani,,,,,,,,,,TH.60,Surat Thani,Surat Thani,,,
1606030,Surin,,,,,,,,,,TH.29,Surin,Surin,,,
1630327,Purworejo,,,,,,,,,,ID.08,East Java,East Java,,,
1636806,Majene,,,,,,,,,,ID.41,Sulawesi Barat,Sulawesi Barat,,,
1605403,Thon Buri,,,,,,,,,,TH.40,Bangkok,Bangkok,,,
1630341,Purwakarta,,,,,,,,,,ID.30,West Java,West Java,,,
1214073,Rantauprapat,,,,,,,,,,ID.26,North Sumatra,North Sumatra,,,
1629131,Salatiga,,,,,,,,,,ID.07,Central Java,Central Java,,,
1629001,Samarinda,,,,,,,,,,ID.14,East Kalimantan,East Kalimantan,,,
1857871,Machida,,,,,,,,,,JP.40,Tōkyō,Tokyo,JP.40.1857869,Machida-shi,Machida-shi
1605239,Udon Thani,,,,,,,,,,TH.76,Changwat Udon Thani,Changwat Udon Thani,,,
1628884,Sampit,,,,,,,,,,ID.13,Kalimantan Tengah,Kalimantan Tengah,,,
1605215,Uttaradit,,,,,,,,,,TH.10,Uttaradit,Uttaradit,,,
1857568,Matsubara,,,,,,,,,,JP.32,Ōsaka,Osaka,,,
1604870,Yala,,,,,,,,,,TH.70,Yala,Yala,,,
1857276,Miki,,,,,,,,,,JP.13,Hyōgo,Hyogo,,,
1627549,Serang,,,,,,,,,,ID.33,Banten,Banten,,,
1528121,Karakol,,,,,,,,,,KG.07,Ysyk-Köl,Ysyk-Koel,,,
610824,Zugdidi,,,,,,,,,,GE.71,Samegrelo and Zemo Svaneti,Samegrelo and Zemo Svaneti,GE.71.610823,Zugdidis Munitsip’alit’et’i,Zugdidis Munitsip'alit'et'i
1627357,Sewon,,,,,,,,,,ID.10,Daerah Istimewa Yogyakarta,Daerah Istimewa Yogyakarta,,,
1279290,Agartala,,,,,,,,,,IN.26,Tripura,Tripura,,,
1527534,Osh,,,,,,,,,,KG.08,Osh,Osh,,,
1213851,Siborong-borong,,,,,,,,,,ID.26,North Sumatra,North Sumatra,,,
1627253,Sidoarjo,,,,,,,,,,ID.08,East Java,East Java,,,
1213821,Sigli,,,,,,,,,,ID.01,Aceh,Aceh,,,
1626932,Singaraja,,,,,,,,,,ID.02,Bali,Bali,,,
1279105,Akola,,,,,,,,,,IN.16,Maharashtra,Maharashtra,,,
1278718,Amrāvati,,,,,,,,,,IN.16,Maharashtra,Maharashtra,IN.16.8131497,Amravati Division,Amravati Division
1626801,Situbondo,,,,,,,,,,ID.08,East Java,East Java,,,
1278483,Ara,,,,,,,,,,IN.34,Bihar,Bihar,,,
2130054,Kitahiroshima,,,,,,,,,,JP.12,Hokkaidō,Hokkaido,,,
1277599,Balasore,,,,,,,,,,IN.21,Orissa,Orissa,,,
1626754,Sleman,,,,,,,,,,ID.10,Daerah Istimewa Yogyakarta,Daerah Istimewa Yogyakarta,,,
1626542,Sorong,,,,,,,,,,ID.39,West Papua,West Papua,,,
1626443,Subang,,,,,,,,,,ID.30,West Java,West Java,,,
1626381,Sukabumi,,,,,,,,,,ID.30,West Java,West Java,,,
297148,Yenice,TR4,Dogu Marmara,Dogu Marmara,TR41,Bursa,Bursa,TR411,Bursa,Bursa,TR.16,Bursa,Bursa,,,
1266051,Kota,,,,,,,,,,IN.37,Chhattisgarh,Chhattisgarh,,,
1275971,Bhilai,,,,,,,,,,IN.37,Chhattisgarh,Chhattisgarh,,,
1275389,Bodh Gaya,,,,,,,,,,IN.34,Bihar,Bihar,,,
7862602,Sukoharjo Satu,,,,,,,,,,ID.15,Lampung,Lampung,,,
1274353,Chhapra,,,,,,,,,,IN.34,Bihar,Bihar,,,
1527299,Talas,,,,,,,,,,KG.06,Talas,Talas,,,
1626185,Sumbawa Besar,,,,,,,,,,ID.17,West Nusa Tenggara,West Nusa Tenggara,ID.17.Sumbawa (undefined),Sumbawa Regency,Sumbawa Regency
1856184,Nagareyama,,,,,,,,,,JP.04,Chiba,Chiba,,,
1626099,Sumenep,,,,,,,,,,ID.08,East Java,East Java,,,
8018250,Surabaya,,,,,,,,,,ID.30,West Java,West Java,,,
1861464,Isahaya,,,,,,,,,,JP.27,Nagasaki,Nagasaki,,,
1257022,Satna,,,,,,,,,,IN.35,Madhya Pradesh,Madhya Pradesh,IN.35.1257023,Satna,Satna
1856068,Nago,,,,,,,,,,JP.47,Okinawa,Okinawa,,,
1274040,Chittaurgarh,,,,,,,,,,IN.24,Rajasthan,Rajasthan,,,
1528249,Jalal-Abad,,,,,,,,,,KG.03,Jalal-Abad,Jalal-Abad,,,
1856035,Naha-shi,,,,,,,,,,JP.47,Okinawa,Okinawa,,,
1258338,Ratnagiri,,,,,,,,,,IN.16,Maharashtra,Maharashtra,IN.16.8131499,Konkan Division,Konkan Division
1273491,Darbhanga,,,,,,,,,,IN.34,Bihar,Bihar,,,
1855753,Nakatsugawa,,,,,,,,,,JP.09,Gifu,Gifu,,,
1272237,Dumka,,,,,,,,,,IN.38,Jharkhand,Jharkhand,,,
1272175,Durgāpur,,,,,,,,,,IN.28,Bengal,Bengal,,,
1272543,Dindigul,,,,,,,,,,IN.25,Tamil Nadu,Tamil Nadu,,,
277226,Baabda,,,,,,,,,,LB.05,Mont-Liban,Mont-Liban,,,
1263862,Mandi,,,,,,,,,,IN.11,Himachal Pradesh,Himachal Pradesh,,,
1270164,Hazārībāg,,,,,,,,,,IN.38,Jharkhand,Jharkhand,,,
1218667,Mary,,,,,,,,,,TM.05,Mary Province,Mary Province,,,
1734439,Bedong,,,,,,,,,,MY.02,Kedah,Kedah,,,
6697563,Neyagawa,,,,,,,,,,JP.32,Ōsaka,Osaka,,,
1219649,Türkmenabat,,,,,,,,,,TM.04,Lebap Province,Lebap Province,,,
1269655,Itānagar,,,,,,,,,,IN.30,Arunachal Pradesh,Arunachal Pradesh,,,
1771287,Kampung Baharu Nilai,,,,,,,,,,MY.05,Negeri Sembilan,Negeri Sembilan,,,
1732687,Batu Pahat,,,,,,,,,,MY.01,Johor,Johor,,,
1625812,Surakarta,,,,,,,,,,ID.07,Central Java,Central Java,,,
1268936,Jhunjhunūn,,,,,,,,,,IN.24,Rajasthan,Rajasthan,,,
1268865,Jodhpur,,,,,,,,,,IN.24,Rajasthan,Rajasthan,,,
1270448,Hampi,,,,,,,,,,IN.19,Karnataka,Karnataka,,,
1268159,Kānchipuram,,,,,,,,,,IN.25,Tamil Nadu,Tamil Nadu,,,
1266436,Koch Bihār,,,,,,,,,,IN.28,Bengal,Bengal,,,
1266366,Kohima,,,,,,,,,,IN.20,Nagaland,Nagaland,,,
1625420,Taliwang,,,,,,,,,,ID.17,West Nusa Tenggara,West Nusa Tenggara,,,
1255616,Srivilliputhur,,,,,,,,,,IN.25,Tamil Nadu,Tamil Nadu,,,
1265555,Kuppam,,,,,,,,,,IN.02,Andhra Pradesh,Andhra Pradesh,,,
1514588,Andijon,,,,,,,,,,UZ.01,Andijon,Andijon,,,
1265331,Lādnūn,,,,,,,,,,IN.24,Rajasthan,Rajasthan,,,
1624863,Tanjungpinang,,,,,,,,,,ID.40,Riau Islands,Riau Islands,,,
1624725,Tarakan,,,,,,,,,,ID.42,North Kalimantan,North Kalimantan,,,
1624647,Tasikmalaya,,,,,,,,,,ID.30,West Java,West Java,,,
1624494,Tegal,,,,,,,,,,ID.07,Central Java,Central Java,,,
1217662,Bukhara,,,,,,,,,,UZ.02,Bukhara,Bukhara,,,
1624041,Ternate,,,,,,,,,,ID.29,Maluku Utara,Maluku Utara,,,
1623651,Tobelo,,,,,,,,,,ID.29,Maluku Utara,Maluku Utara,,,
1623446,Tomohon,,,,,,,,,,ID.31,North Sulawesi,North Sulawesi,,,
1514019,Fergana,,,,,,,,,,UZ.03,Fergana,Fergana,,,
1513966,Guliston,,,,,,,,,,UZ.16,Sirdaryo,Sirdaryo,,,
1623080,Tulungagung,,,,,,,,,,ID.08,East Java,East Java,,,
1513886,Jizzax,,,,,,,,,,UZ.15,Jizzax,Jizzax,,,
6619347,Navi Mumbai,,,,,,,,,,IN.16,Maharashtra,Maharashtra,,,
1312609,Magway,,,,,,,,,,MM.15,Magway,Magway,,,
1622636,Ungaran,,,,,,,,,,ID.07,Central Java,Central Java,,,
2002872,Wonosari,,,,,,,,,,ID.10,Daerah Istimewa Yogyakarta,Daerah Istimewa Yogyakarta,,,
1308465,Mawlamyine,,,,,,,,,,MM.13,Mon,Mon,,,
1853483,Oyama,,,,,,,,,,JP.38,Tochigi,Tochigi,,,
2111258,Ryūgasaki,,,,,,,,,,JP.14,Ibaraki,Ibaraki,,,
1216311,Qarshi,,,,,,,,,,UZ.08,Qashqadaryo,Qashqadaryo,,,
1512979,Qo‘qon,,,,,,,,,,UZ.03,Fergana,Fergana,,,
1513157,Namangan,,,,,,,,,,UZ.06,Namangan,Namangan,,,
1260341,Parbhani,,,,,,,,,,IN.16,Maharashtra,Maharashtra,,,
1260173,Pātan,,,,,,,,,,IN.09,Gujarāt,Gujarat,,,
1298987,Pyinmana,,,,,,,,,,MM.08,Mandalay,Mandalay,,,
1513131,Navoiy,,,,,,,,,,UZ.07,Navoiy,Navoiy,,,
1293960,Taunggyi,,,,,,,,,,MM.11,Shan,Shan,,,
1259184,Puri,,,,,,,,,,IN.21,Orissa,Orissa,,,
1267174,Khairāgarh,,,,,,,,,,IN.37,Chhattisgarh,Chhattisgarh,,,
1258553,Rāmtek,,,,,,,,,,IN.16,Maharashtra,Maharashtra,,,
1257845,Sāgar,,,,,,,,,,IN.35,Madhya Pradesh,Madhya Pradesh,,,
1257551,Samastīpur,,,,,,,,,,IN.34,Bihar,Bihar,,,
1257542,Sambalpur,,,,,,,,,,IN.21,Orissa,Orissa,,,
1850746,Tamamura,,,,,,,,,,JP.10,Gunma,Gunma,JP.10.1852846,Sawa-gun,Sawa-gun
1260777,Pālanpur,,,,,,,,,,IN.09,Gujarāt,Gujarat,,,
1255364,Sūrat,,,,,,,,,,IN.09,Gujarāt,Gujarat,,,
1283582,Birātnagar,,,,,,,,,,NP.ER,Eastern Region,Eastern Region,NP.ER.07,Kosī Zone,Kosi Zone
1262395,Murwāra,,,,,,,,,,IN.35,Madhya Pradesh,Madhya Pradesh,,,
1852736,Satsumasendai,,,,,,,,,,JP.18,Kagoshima,Kagoshima,,,
286282,Al Sohar,,,,,,,,,,OM.11,Muḩāfaz̧at Shamāl al Bāţinah,Muhafazat Shamal al Batinah,,,
286987,Nizwá,,,,,,,,,,OM.01,Ad Dākhilīyah,Ad Dakhiliyah,,,
611694,Telavi,,,,,,,,,,GE.67,Kakheti,Kakheti,GE.67.7667581,Telavi,Telavi
1177662,Gujrānwāla,,,,,,,,,,PK.04,Punjab,Punjab,,,
1624219,Tembilahan,,,,,,,,,,ID.37,Riau,Riau,,,
1307741,Myitkyina,,,,,,,,,,MM.04,Kachin,Kachin,,,
1974329,Unaaha,,,,,,,,,,ID.22,Sulawesi Tenggara,Sulawesi Tenggara,ID.22.7471,Kabupaten Kendari,Kabupaten Kendari
1621395,Wonosobo,,,,,,,,,,ID.07,Central Java,Central Java,,,
1580142,Hưng Yên,,,,,,,,,,VN.81,Hưng Yên,Hung Yen,,,
1572151,Nha Trang,,,,,,,,,,VN.54,Khánh Hòa,Khanh Hoa,,,
1568574,Qui Nhon,,,,,,,,,,VN.46,Bình Định,Binh Dinh,,,
1566346,Thành Phố Thái Bình,,,,,,,,,,VN.35,Thái Bình,Thai Binh,,,
1566319,Thành Phố Thái Nguyên,,,,,,,,,,VN.85,Thái Nguyên,Thai Nguyen,,,
1566166,Thanh Hóa,,,,,,,,,,VN.34,Thanh Hóa,Thanh Hoa,,,
1567681,Sơn La,,,,,,,,,,VN.32,Sơn La,Son La,,,
1562798,Vinh,,,,,,,,,,VN.58,Nghệ An,Nghe An,,,
1162004,Khairpur,,,,,,,,,,PK.05,Sindh,Sindh,,,
7082481,Khuzdār,,,,,,,,,,PK.02,Balochistān,Balochistan,,,
1215957,Tirmiz,,,,,,,,,,UZ.12,Surxondaryo,Surxondaryo,,,
1512473,Urganch,,,,,,,,,,UZ.05,Xorazm,Xorazm,,,
1584071,Ðà Lạt,,,,,,,,,,VN.23,Lâm Đồng,Lam Dong,,,
79415,Al Ḩudaydah,,,,,,,,,,YE.08,Al Ḩudaydah,Al Hudaydah,YE.08.1821,Al Hawak,Al Hawak
74477,Ibb,,,,,,,,,,YE.23,Ibb,Ibb,YE.23.1118,Al Mashannah,Al Mashannah
1583992,Da Nang,,,,,,,,,,VN.78,Đà Nẵng,Da Nang,,,
78754,Al Mukallā,,,,,,,,,,YE.04,Ḩaḑramawt,Hadramawt,YE.04.1929,Al Mukalla City,Al Mukalla City
1581298,Haiphong,,,,,,,,,,VN.13,Hải Phòng,Hai Phong,,,
76184,Dhamār,,,,,,,,,,YE.11,Muḩāfaz̧at Dhamār,Muhafazat Dhamar,YE.11.2008,Madīnat Dhamār,Madinat Dhamar
3185728,Durrës,,,,,,,,,,AL.42,Durrës,Durres,,,
783263,Elbasan,,,,,,,,,,AL.43,Elbasan,Elbasan,,,
783148,Gjirokastër,,,,,,,,,,AL.45,Gjirokastër,Gjirokaster,,,
782756,Korçë,,,,,,,,,,AL.46,Korçë,Korce,AL.46.09,Rrethi i Korçës,Rrethi i Korces
3184081,Shkodër,,,,,,,,,,AL.49,Shkodër,Shkoder,AL.49.21,Rrethi i Shkodrës,Rrethi i Shkodres
1169116,Nawābshāh,,,,,,,,,,PK.05,Sindh,Sindh,,,
473249,Vladikavkaz,,,,,,,,,,RU.68,North Ossetia,North Ossetia,,,
1168864,Nowshera,,,,,,,,,,PK.03,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,,,
3183719,Vlorë,,,,,,,,,,AL.51,Vlorë,Vlore,,,
3039163,Sant Julià de Lòria,,,,,,,,,,AD.06,Parròquia de Sant Julià de Lòria,Parroquia de Sant Julia de Loria,,,
630429,Baranovichi,,,,,,,,,,BY.01,Brestskaya Voblastsʼ,Brestskaya Oblast',,,
629634,Brest,,,,,,,,,,BY.01,Brestskaya Voblastsʼ,Brestskaya Oblast',,,
4276816,Ottawa,,,,,,,,,,US.KS,Kansas,Kansas,US.KS.059,Franklin County,Franklin County
3101950,Bytom,PL2,Region Poludniowy,Region Poludniowy,PL22,Slaskie,Slaskie,PL228,Bytomski,Bytomski,PL.83,Silesian Voivodeship,Silesian Voivodeship,PL.83.2462,Bytom,Bytom
1876373,Kaesŏng,,,,,,,,,,KP.06,Hwanghae-namdo,Hwanghae-namdo,,,
472459,Vologda,,,,,,,,,,RU.85,Vologda,Vologda,,,
1261731,Nashik,,,,,,,,,,IN.16,Maharashtra,Maharashtra,IN.16.8131501,Nashik Division,Nashik Division
3100796,Dąbrowa Górnicza,PL2,Region Poludniowy,Region Poludniowy,PL22,Slaskie,Slaskie,PL22B,Sosnowiecki,Sosnowiecki,PL.83,Silesian Voivodeship,Silesian Voivodeship,PL.83.2465,Dąbrowa Górnicza,Dabrowa Gornicza
3099759,Elbląg,PL6,Region Pólnocny,Region Polnocny,PL62,Warminsko-Mazurskie,Warminsko-Mazurskie,PL621,Elblaski,Elblaski,PL.85,Warmian-Masurian Voivodeship,Warmian-Masurian Voivodeship,PL.85.2804,Powiat elbląski,Powiat elblaski
627905,Horki,,,,,,,,,,BY.06,Mahilyowskaya Voblastsʼ,Mogilevskaya Oblast',,,
2119441,Yuzhno-Sakhalinsk,,,,,,,,,,RU.64,Sakhalin,Sakhalin,,,
787595,Novi Pazar,,,,,,,,,,RS.SE,Central Serbia,Central Serbia,RS.SE.18,Raški Okrug,Raski Okrug
466806,Yoshkar-Ola,,,,,,,,,,RU.45,Mariy-El,Mariy-El,,,
769981,Józefów,PL1,Region Centralny,Region Centralny,PL12,Mazowieckie,Mazowieckie,PL129,Warszawski-wschodni,Warszawski-wschodni,PL.78,Masovian Voivodeship,Masovian Voivodeship,PL.78.1417,Powiat otwocki,Powiat otwocki
3060346,Dubnica nad Váhom,SK0,Slovensko,Slovensko,SK02,Západné Slovensko,Zapadne Slovensko,SK022,Trenciansky kraj,Trenciansky kraj,SK.04,Nitriansky,Nitriansky,,,
3057789,Ružomberok,SK0,Slovensko,Slovensko,SK03,Stredné Slovensko,Stredne Slovensko,SK031,ilinský kraj,Zilinsky kraj,SK.08,Žilinský,Zilinsky,,,
3057630,Skalica,SK0,Slovensko,Slovensko,SK02,Západné Slovensko,Zapadne Slovensko,SK021,Trnavský kraj,Trnavsky kraj,SK.07,Trnavský,Trnavsky,SK.07.206,Okres Skalica,Okres Skalica
3057602,Sládkovičovo,SK0,Slovensko,Slovensko,SK02,Západné Slovensko,Zapadne Slovensko,SK021,Trnavský kraj,Trnavsky kraj,SK.07,Trnavský,Trnavsky,,,
3203925,Bled,SI0,Slovenija,Slovenija,SI02,Zahodna Slovenija,Zahodna Slovenija,SI022,Gorenjska,Gorenjska,SI.03,Bled,Bled,,,
3198647,Jesenice,SI0,Slovenija,Slovenija,SI02,Zahodna Slovenija,Zahodna Slovenija,SI022,Gorenjska,Gorenjska,SI.H4,Jesenice,Jesenice,,,
3197378,Kranj,SI0,Slovenija,Slovenija,SI02,Zahodna Slovenija,Zahodna Slovenija,SI022,Gorenjska,Gorenjska,SI.52,Kranj,Kranj,,,
523750,Naberezhnyye Chelny,,,,,,,,,,RU.73,Tatarstan,Tatarstan,RU.73.480620,Tukayevskiy Rayon,Tukayevskiy Rayon
523523,Nal’chik,,,,,,,,,,RU.22,Kabardino-Balkariya,Kabardino-Balkariya,RU.22.825098,Gorod Nal’chik,Gorod Nal'chik
3093692,Legnica,PL5,Region Poludniowo-Zachodni,Region Poludniowo-Zachodni,PL51,Dolnoslaskie,Dolnoslaskie,PL516,Legnicko-Glogowski,Legnicko-Glogowski,PL.72,Lower Silesian Voivodeship,Lower Silesian Voivodeship,PL.72.0262,Legnica,Legnica
3093524,Leszno,PL4,Region Pólnocno-Zachodni,Region Polnocno-Zachodni,PL41,Wielkopolskie,Wielkopolskie,PL417,Leszczynski,Leszczynski,PL.86,Greater Poland Voivodeship,Greater Poland Voivodeship,PL.86.3063,Leszno,Leszno
3445578,Valinhos,,,,,,,,,,BR.27,São Paulo,Sao Paulo,BR.27.3556206,Valinhos,Valinhos
1497543,Nizhnevartovsk,,,,,,,,,,RU.32,Khanty-Mansiyskiy Avtonomnyy Okrug - Yugra,Khanty-Mansiyskiy Avtonomnyy Okrug - Yugra,,,
3194351,Novo Mesto,SI0,Slovenija,Slovenija,SI01,Vzhodna Slovenija,Vzhodna Slovenija,SI017,Jugovzhodna Slovenija,Jugovzhodna Slovenija,SI.J7,Novo Mesto,Novo Mesto,,,
3193341,Piran,SI0,Slovenija,Slovenija,SI02,Zahodna Slovenija,Zahodna Slovenija,SI024,Obalno-kraka,Obalno-kraska,SI.J9,Piran-Pirano,Piran-Pirano,,,
3192682,Portorož,SI0,Slovenija,Slovenija,SI02,Zahodna Slovenija,Zahodna Slovenija,SI024,Obalno-kraka,Obalno-kraska,SI.J9,Piran-Pirano,Piran-Pirano,,,
3091232,Mysłowice,PL2,Region Poludniowy,Region Poludniowy,PL22,Slaskie,Slaskie,PL22A,Katowicki,Katowicki,PL.83,Silesian Voivodeship,Silesian Voivodeship,PL.83.2470,Mysłowice,Myslowice
3190536,Slovenj Gradec,SI0,Slovenija,Slovenija,SI01,Vzhodna Slovenija,Vzhodna Slovenija,SI013,Koroka,Koroska,SI.C2,Slovenj Gradec,Slovenj Gradec,,,
763291,Olecko,PL6,Region Pólnocny,Region Polnocny,PL62,Warminsko-Mazurskie,Warminsko-Mazurskie,PL623,Elcki,Elcki,PL.85,Warmian-Masurian Voivodeship,Warmian-Masurian Voivodeship,PL.85.2813,Powiat olecki,Powiat olecki
762863,Ostrowiec Świętokrzyski,PL3,Region Wschodni,Region Wschodni,PL33,Swietokrzyskie,Swietokrzyskie,PL331,Kielecki,Kielecki,PL.84,Świętokrzyskie,Swietokrzyskie,PL.84.2607,Powiat ostrowiecki,Powiat ostrowiecki
520494,Nizhniy Tagil,,,,,,,,,,RU.71,Sverdlovsk,Sverdlovsk,,,
1497337,Noril’sk,,,,,,,,,,RU.91,Krasnoyarskiy,Krasnoyarskiy,,,
625324,Mazyr,,,,,,,,,,BY.02,Gomel Region,Gomel Region,,,
624784,Navapolatsk,,,,,,,,,,BY.07,Vitsyebskaya Voblastsʼ,Vitebskaya Oblast',,,
623549,Pinsk,,,,,,,,,,BY.01,Brestskaya Voblastsʼ,Brestskaya Oblast',,,
518970,Novocherkassk,,,,,,,,,,RU.61,Rostovskaya Oblast,Rostovskaya Oblast,,,
713716,Alchevs’k,,,,,,,,,,UA.14,Luhansk,Luhansk,,,
712451,Berdyans’k,,,,,,,,,,UA.26,Zaporiz’ka Oblast’,Zaporiz'ka Oblast',,,
518255,Novorossiysk,,,,,,,,,,RU.38,Krasnodarskiy,Krasnodarskiy,,,
712165,Bila Tserkva,,,,,,,,,,UA.13,Kyiv Oblast,Kyiv Oblast,,,
731549,Gabrovo,BG3,Severna i Iztochna Bulgaria,Severna i Yugoiztochna Balgariya,BG32,Severen tsentralen,Severen tsentralen,BG322,Gabrovo,Gabrovo,BG.41,Gabrovo,Gabrovo,BG.41.GAB05,Obshtina Gabrovo,Obshtina Gabrovo
760917,Pułtusk,PL1,Region Centralny,Region Centralny,PL12,Mazowieckie,Mazowieckie,PL122,Ostrolecko-siedlecki,Ostrolecko-siedlecki,PL.78,Masovian Voivodeship,Masovian Voivodeship,PL.78.1424,Powiat pułtuski,Powiat pultuski
710735,Chernihiv,,,,,,,,,,UA.02,Chernihivs’ka Oblast’,Chernihivs'ka Oblast',,,
760778,Radom,PL1,Region Centralny,Region Centralny,PL12,Mazowieckie,Mazowieckie,PL128,Radomski,Radomski,PL.78,Masovian Voivodeship,Masovian Voivodeship,PL.78.1463,Radom,Radom
548408,Kirov,,,,,,,,,,RU.33,Kirov,Kirov,RU.33.548394,Kirovo-Chepetskiy Rayon,Kirovo-Chepetskiy Rayon
709932,Dniprodzerzhyns’k,,,,,,,,,,UA.04,Dnipropetrovsk,Dnipropetrovsk,,,
548114,Kislovodsk,,,,,,,,,,RU.70,Stavropol'skiy,Stavropol'skiy,,,
547523,Klin,,,,,,,,,,RU.47,Moskovskaya,Moskovskaya,,,
546230,Kolomna,,,,,,,,,,RU.47,Moskovskaya,Moskovskaya,,,
2021851,Komsomolsk-on-Amur,,,,,,,,,,RU.30,Khabarovsk Krai,Khabarovsk Krai,,,
726534,Svishtov,BG3,Severna i Iztochna Bulgaria,Severna i Yugoiztochna Balgariya,BG32,Severen tsentralen,Severen tsentralen,BG321,Veliko Tarnovo,Veliko Tarnovo,BG.62,Veliko Tŭrnovo,Veliko Turnovo,BG.62.VTR28,Obshtina Svishtov,Obshtina Svishtov
543878,Kostroma,,,,,,,,,,RU.37,Kostroma,Kostroma,RU.37.543869,Kostromskoy Rayon,Kostromskoy Rayon
725993,Veliko Tŭrnovo,BG3,Severna i Iztochna Bulgaria,Severna i Yugoiztochna Balgariya,BG32,Severen tsentralen,Severen tsentralen,BG321,Veliko Tarnovo,Veliko Tarnovo,BG.62,Veliko Tŭrnovo,Veliko Turnovo,BG.62.VTR04,Obshtina Veliko Tŭrnovo,Obshtina Veliko Turnovo
3201047,Dubrovnik,HR0,Hrvatska,Hrvatska,HR03,Jadranska Hrvatska,Jadranska Hrvatska,HR037,Dubrovacko-neretvanska županija,Dubrovacko-neretvanska zupanija,HR.03,Dubrovačko-Neretvanska,Dubrovacko-Neretvanska,HR.03.7577034,Dubrovnik,Dubrovnik
543460,Kovrov,,,,,,,,,,RU.83,Vladimir,Vladimir,RU.83.543454,Kovrovskiy Rayon,Kovrovskiy Rayon
709546,Dublyany,,,,,,,,,,UA.15,Lviv,Lviv,,,
146400,Larnaca,CY0,Kýpros / Kibris,Kipros / Kibris,CY00,Kýpros / Kibris,Kipros / Kibris,CY000,Kýpros / Kibris,Kipros / Kibris,CY.03,Larnaka,Larnaka,,,
707758,Hlukhiv,,,,,,,,,,UA.21,Sumy,Sumy,,,
515024,Orekhovo-Zuyevo,,,,,,,,,,RU.47,Moskovskaya,Moskovskaya,,,
706950,Kamieniec Podolski,,,,,,,,,,UA.09,Khmelnytskyi,Khmelnytskyi,UA.09.710863,Chemerovets’kyy Rayon,Chemerovets'kyy Rayon
